0.330876,-0.195001,0.723148,0.095016,0.117620,-0.704919,0.692984,-0.213573,-0.070793,0.350856,0.058064,-0.387557,0.037699,-0.430531,-0.655271,-0.280259,0.804168,0.363400,0.261800,0.288208,0.403077,-0.513571,-2.037680,1.504238,-1.400000,1.232980,0.885230,0.021214,1.057814,-0.456816,-2.116354,0.064818,1.333925,-0.883984,0.163020,-1.007447
0.331721,-0.196545,0.723580,0.088995,0.120522,-0.705766,0.692423,-0.211891,-0.056395,0.348523,0.072011,-0.400494,0.039881,-0.414482,-0.635453,-0.280558,0.789416,0.370708,0.261800,0.309020,0.395285,-0.507002,-2.067425,1.481051,-1.400000,1.218650,0.885987,0.021200,1.047331,-0.633491,-2.138252,0.239030,1.306874,-0.880336,0.158872,-1.000006
0.330953,-0.197026,0.723344,0.091909,0.120164,-0.704548,0.693344,-0.217700,-0.059403,0.347183,0.075562,-0.400087,0.040404,-0.419117,-0.638982,-0.273907,0.792448,0.367536,0.261800,0.305945,0.374288,-0.503469,-2.079591,1.470249,-1.400000,1.206678,0.889007,0.023237,1.049380,-0.680687,-2.138149,0.286967,1.303414,-0.877265,0.157637,-0.997327
0.331653,-0.197860,0.723420,0.088008,0.122687,-0.703284,0.694689,-0.216236,-0.051984,0.340948,0.079925,-0.406289,0.043731,-0.405364,-0.624437,-0.273718,0.781401,0.370911,0.261800,0.317222,0.363143,-0.499053,-2.103175,1.446640,-1.400000,1.197541,0.889199,0.023047,1.042859,-0.796695,-2.155603,0.404202,1.288867,-0.870428,0.156851,-0.996203
0.330855,-0.197807,0.723042,0.091227,0.121696,-0.701901,0.695847,-0.220797,-0.056609,0.341702,0.080531,-0.404687,0.043847,-0.411271,-0.631895,-0.269946,0.786346,0.370984,0.261800,0.312043,0.342759,-0.496048,-2.111534,1.436009,-1.400000,1.193119,0.894381,0.025999,1.042417,-0.836029,-2.158288,0.445593,1.282250,-0.869266,0.156041,-0.996612
0.331022,-0.197867,0.722688,0.091818,0.122559,-0.700714,0.696814,-0.222531,-0.057942,0.341279,0.079484,-0.407503,0.048067,-0.410647,-0.632159,-0.271294,0.784981,0.370915,0.261800,0.310246,0.330407,-0.494545,-2.128141,1.423596,-1.400000,1.188436,0.892598,0.027622,1.036602,-0.884378,-2.167398,0.498764,1.267573,-0.869875,0.155527,-0.996203
0.331764,-0.197969,0.721749,0.093465,0.121090,-0.698824,0.698746,-0.227967,-0.062986,0.342415,0.090641,-0.416235,0.055270,-0.411494,-0.632857,-0.251623,0.786586,0.365547,0.261800,0.296188,0.318782,-0.490943,-2.143981,1.416027,-1.400000,1.181715,0.883084,0.029772,1.033399,-0.917282,-2.172073,0.536827,1.248493,-0.870110,0.156325,-0.998453
0.333857,-0.198434,0.720349,0.093266,0.117735,-0.698735,0.699435,-0.232475,-0.067955,0.347365,0.116604,-0.439435,0.066440,-0.408932,-0.633317,-0.226605,0.786813,0.357378,0.261800,0.277413,0.314372,-0.483781,-2.160598,1.410463,-1.400000,1.173740,0.868213,0.031816,1.030364,-0.947894,-2.175983,0.567650,1.215354,-0.871413,0.159674,-1.005578
0.336361,-0.198828,0.718680,0.091297,0.111576,-0.703879,0.695536,-0.237635,-0.068498,0.362762,0.163290,-0.474958,0.074084,-0.408499,-0.640081,-0.207688,0.791861,0.338253,0.261800,0.259880,0.316906,-0.470138,-2.169558,1.410071,-1.400000,1.167152,0.860450,0.032631,1.030554,-0.974571,-2.179617,0.589497,1.164778,-0.878671,0.163984,-1.019819
0.338904,-0.199262,0.715935,0.087756,0.101835,-0.715313,0.685752,-0.242029,-0.063713,0.392933,0.230969,-0.523933,0.076678,-0.412538,-0.660715,-0.198869,0.811220,0.281714,0.261800,0.243508,0.325272,-0.445922,-2.169457,1.420068,-1.400000,1.161869,0.860711,0.035784,1.035336,-0.993320,-2.181827,0.603748,1.099839,-0.893638,0.167244,-1.036484
0.341215,-0.199668,0.711622,0.086640,0.087687,-0.729688,0.672577,-0.243060,-0.064572,0.429696,0.298983,-0.571649,0.077549,-0.423346,-0.704594,-0.192799,0.845985,0.162584,0.252293,0.221985,0.325838,-0.416408,-2.158422,1.435449,-1.400000,1.160486,0.867111,0.040078,1.039873,-1.002481,-2.176909,0.602530,1.041730,-0.901896,0.165432,-1.054408
0.343137,-0.200444,0.706338,0.081940,0.071240,-0.747459,0.655374,-0.237091,-0.062288,0.464350,0.374591,-0.624932,0.076760,-0.435689,-0.766707,-0.208130,0.897068,0.004015,0.232448,0.204305,0.330896,-0.381307,-2.135738,1.458902,-1.400000,1.163456,0.883444,0.044125,1.041403,-1.008016,-2.170077,0.592336,0.984677,-0.910258,0.159493,-1.068891
0.343071,-0.201244,0.701063,0.075953,0.056696,-0.760830,0.641992,-0.227944,-0.059157,0.486306,0.438737,-0.673495,0.078847,-0.449429,-0.814761,-0.207614,0.943207,-0.078536,0.209498,0.180205,0.335101,-0.346878,-2.108910,1.483884,-1.400000,1.167139,0.901849,0.046721,1.040224,-1.010189,-2.162961,0.579688,0.943003,-0.916978,0.158395,-1.078639
